File,Created,Accessed,Modified,Target Size (bytes),Target is on:,Volume Type,Volume Serial,Volume Label,Target File Path,
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Rent Check- July 2017.lnk,,,,0,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\Rent Check- July 2017.jpg
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Rent Check- June 2017.lnk,,,,0,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\Rent Check- June 2017.jpg
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Rent Check- May 2017.lnk,,,,0,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\Rent Check- May 2017.jpg
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Rent Check- November 2017.lnk,,,,0,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\Rent Check- November 2017.jpg
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Rent Check- October 2017.lnk,,,,0,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\Rent Check- October 2017.jpg
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Rent Check- September 2017.lnk,,,,0,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\Rent Check- September 2017.jpg
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\repos.lnk,2018-01-27 22:05:50.386473,2018-01-27 22:05:50.386473,2018-03-03 19:33:55.996716,4096,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\source\repos
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\SAD Lecture Notes 01-09-2018.lnk,2018-01-30 18:39:33.950459,2018-01-30 18:39:33.950459,2018-01-09 19:46:40,13703,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Documents\School\Spring 2018\SAD Lecture Notes 01-09-2018.docx
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\SAD Lecture Notes 01-11-2018.lnk,2018-01-30 18:39:33.964685,2018-01-30 18:39:33.964685,2018-01-11 19:32:26,14971,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Documents\School\Spring 2018\SAD Lecture Notes 01-11-2018.docx
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\SAD Lecture Notes 01-23-2018.lnk,2018-01-30 18:39:33.975042,2018-01-30 18:39:33.975042,2018-01-23 19:38:08,15285,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Documents\School\Spring 2018\SAD Lecture Notes 01-23-2018.docx
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\SAD Lecture Notes 01-25-2018.lnk,2018-01-30 18:39:33.989979,2018-01-30 18:39:33.989979,2018-01-25 19:31:40,14700,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Documents\School\Spring 2018\SAD Lecture Notes 01-25-2018.docx
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\SAD Lecture Notes 01-30-2018.lnk,2018-01-30 18:42:20.261965,2018-01-30 18:42:20.261965,2018-01-30 19:40:59.354219,13997,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Documents\School\Spring 2018\SAD Lecture Notes 01-30-2018.docx
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Sample - Klein.lnk,2018-02-14 16:06:50.326242,2018-02-14 16:06:50.326242,2018-02-14 16:08:51.965076,220,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\Sample - Klein.html
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Sample Project Plan.lnk,2018-02-03 18:05:18.336731,2018-02-03 18:05:18.336731,2018-02-03 18:05:18.800200,141824,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Downloads\Sample Project Plan.doc
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\SarahKlein_Paystub_02-16-2018.lnk,2018-03-01 22:13:33.908875,2018-03-01 22:13:33.908875,2018-03-01 22:13:34.116714,55762,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\SarahKlein_Paystub_02-16-2018.pdf
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\SarahKlein_Paystub_03-2-2018.lnk,2018-03-01 22:08:12.077810,2018-03-01 22:08:12.077810,2018-03-01 22:08:12.380396,55416,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\SarahKlein_Paystub_03-2-2018.pdf
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Sarah_W2_2016.lnk,2018-03-01 22:07:01.097910,2018-03-01 22:07:01.097910,2018-03-01 21:53:38,808954,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\Sarah_W2_2016.pdf
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Sarah_W2_2017.lnk,2018-03-01 22:07:01.119299,2018-03-01 22:07:01.119299,2018-03-01 21:56:10,471671,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\Sarah_W2_2017.pdf
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\shell.lnk,,,,0,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Documents\GitHub\LegibleAccounting\client\utils\shell.sh
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Shellbags_Parser (2).lnk,2018-02-27 18:21:45.584362,2018-02-27 18:21:45.584362,2018-03-03 16:45:16.990311,2676,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\source\repos\Shellbags_Parser\Shellbags_Parser\Shellbags_Parser.py
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Shellbags_Parser.lnk,2018-02-27 18:21:44.794752,2018-02-27 18:21:44.794752,2018-03-03 16:45:16.997299,4096,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\source\repos\Shellbags_Parser\Shellbags_Parser
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Shellbags_Parser.sln.lnk,2018-02-27 18:21:44.933311,2018-02-27 18:21:44.933311,2018-02-27 18:21:47.092907,983,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\source\repos\Shellbags_Parser\Shellbags_Parser.sln
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\ShellItems.lnk,,,,0,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\source\repos\PythonApplication3\PythonApplication3\ShellItems.py
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\source-archive.lnk,2018-02-09 17:43:40.763813,2018-02-09 17:43:40.763813,2018-02-09 17:43:46.833050,3354513,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Downloads\source-archive.zip
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\source.lnk,2018-01-27 22:05:50.385729,2018-01-27 22:05:50.385729,2018-01-27 22:05:50.386473,0,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\source
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Specific Instructions for Form 1098-T.lnk,2018-02-01 06:03:55.538155,2018-02-01 06:03:55.538155,2018-02-01 06:03:55.895727,14843,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Downloads\Specific Instructions for Form 1098-T.docx
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Spring 2018.lnk,2018-01-30 18:39:33.864225,2018-01-30 18:39:33.864225,2018-02-16 17:22:25.413679,4096,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Documents\School\Spring 2018
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Submitted Docs.lnk,2018-03-01 22:53:07.506746,2018-03-01 22:53:07.506746,2018-03-01 22:53:07.506746,0,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Documents\Mortgage\Submitted Docs
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\summit_archive_1492184337.lnk,,,,0,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\summit_archive_1492184337.pdf
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Test.lnk,2018-01-28 21:49:03.238834,2018-01-28 21:49:03.238834,2018-01-28 21:50:28.775663,56,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\Test.py
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\testOutFile.lnk,2018-02-24 15:55:37.664158,2018-02-24 15:55:37.664158,2018-02-24 16:10:26.200804,129,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\testOutFile.txt
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\trashData.lnk,2018-03-10 11:33:52.959673,2018-03-10 11:33:52.959673,2018-03-10 11:43:25.002689,24,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Desktop\trashData.csv
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\trashFile.lnk,2018-03-03 19:00:03.302917,2018-03-03 19:00:03.302917,2018-03-03 19:06:45.712885,1442,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\source\repos\PythonApplication4\PythonApplication4\trashFile.csv
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\Trash_Inspector.lnk,2018-03-06 18:40:08.285625,2018-03-06 18:40:08.285625,2018-03-06 18:40:08.301250,4096,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Documents\GitHub\Capstone_Project\Trash_Inspector
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\utils.lnk,2018-02-14 19:19:55.972528,2018-02-14 19:19:55.972528,2018-02-27 03:53:28.740911,0,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Documents\GitHub\LegibleAccounting\client\utils
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\WindowsTrashInspector.sln.lnk,2018-03-06 18:40:08.301250,2018-03-06 18:40:08.301250,2018-03-06 18:40:08.301250,995,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\Documents\GitHub\Capstone_Project\Trash_Inspector\WindowsTrashInspector.sln
C:\Users\dmk16\AppData\Roaming\Microsoft\Windows\Recent\WTI_main.lnk,2018-02-24 11:53:10.387108,2018-02-24 11:53:10.387108,2018-02-25 21:38:26.425465,3430,Local volume,Fixed (Hard Disk),1cbd9382,,C:\Users\dmk16\source\repos\PythonApplication4\PythonApplication4\WTI_main.py
